id,start_date,end_date,property_id,guest_id
1013332,2018-11-26,2018-12-25,573,121
1013333,2016-06-27,2016-07-18,532,336
1013334,2021-03-07,2021-03-10,199,725
1013335,2022-03-18,2022-03-21,184,440
1013336,2017-05-30,2017-06-28,63,26
1013337,2016-05-29,2016-06-01,66,833
1013338,2022-08-19,2022-09-06,38,369
1013339,2017-06-18,2017-07-05,183,892
1013340,2017-05-05,2017-05-10,389,873
1013341,2023-01-20,2023-02-05,248,609
1013342,2018-07-17,2018-07-31,179,973
1013343,2019-02-11,2019-02-11,117,402
1013344,2016-01-30,2016-01-30,611,134
1013345,2023-02-06,2023-02-27,178,589
1013346,2019-12-24,2019-12-26,722,843
1013347,2018-02-19,2018-03-08,793,962
1013348,2017-05-16,2017-06-05,188,260
1013349,2016-07-02,2016-07-10,561,251
1013350,2016-04-06,2016-05-05,630,124
1013351,2017-07-29,2017-08-20,764,481
1013352,2023-10-13,2023-11-08,975,637
1013353,2017-11-19,2017-11-23,657,994
1013354,2017-08-27,2017-09-12,668,953
1013355,2022-12-11,2022-12-23,374,964
1013356,2022-05-26,2022-05-26,524,922
1013357,2017-11-19,2017-11-23,124,563
1013358,2019-04-17,2019-04-30,258,773
1013359,2023-04-21,2023-05-16,680,32
1013360,2023-03-20,2023-03-31,825,553
1013361,2022-08-31,2022-09-04,22,748
1013362,2016-03-04,2016-03-15,452,480
1013363,2018-03-03,2018-03-12,565,991
1013364,2018-02-22,2018-03-13,233,51
1013365,2023-03-15,2023-03-20,410,963
1013366,2018-10-08,2018-10-24,428,870
1013367,2014-05-14,2014-06-02,156,211
1013368,2016-12-20,2017-01-12,489,530
1013369,2018-12-29,2019-01-22,374,395
1013370,2015-05-04,2015-05-11,66,276
1013371,2020-04-02,2020-04-11,593,322
1013372,2021-09-05,2021-09-14,238,326
1013373,2015-08-26,2015-09-04,149,487
1013374,2014-05-30,2014-06-01,59,840
1013375,2021-02-06,2021-02-24,190,658
1013376,2020-07-15,2020-08-07,320,963
1013377,2017-05-25,2017-06-07,435,140
1013378,2015-03-03,2015-03-17,53,690
1013379,2018-01-13,2018-01-24,58,810
1013380,2019-04-17,2019-04-25,918,363
1013381,2023-03-28,2023-04-09,149,746
1013382,2017-03-20,2017-03-20,441,699
1013383,2016-04-20,2016-05-16,292,22
1013384,2022-06-18,2022-06-30,585,406
1013385,2019-12-19,2019-12-25,590,6
1013386,2022-04-30,2022-05-03,956,581
1013387,2022-12-14,2022-12-17,546,344
1013388,2020-09-25,2020-10-24,81,319
1013389,2023-09-20,2023-10-17,146,42
1013390,2016-05-01,2016-05-25,989,397
1013391,2019-05-16,2019-06-06,510,692
1013392,2021-04-16,2021-04-22,183,833
1013393,2017-06-18,2017-07-13,453,687
1013394,2023-01-06,2023-02-04,116,938
1013395,2020-04-01,2020-04-29,225,378
1013396,2019-08-29,2019-09-16,9,121
1013397,2018-11-25,2018-12-22,474,12
1013398,2014-11-05,2014-11-17,492,566
1013399,2016-05-20,2016-06-01,772,327
1013400,2021-10-22,2021-11-16,588,780
1013401,2020-09-18,2020-09-27,823,390
1013402,2017-01-09,2017-02-01,701,776
1013403,2017-09-05,2017-09-22,904,628
1013404,2017-12-03,2017-12-22,826,566
1013405,2021-05-14,2021-05-29,316,690
1013406,2017-08-28,2017-09-18,665,93
1013407,2020-11-19,2020-12-02,602,595
1013408,2019-01-31,2019-02-18,790,975
1013409,2021-09-24,2021-10-11,113,927
1013410,2023-03-15,2023-04-10,595,255
1013411,2016-08-12,2016-09-08,846,654
1013412,2022-07-03,2022-07-16,722,740
1013413,2022-01-23,2022-01-29,456,279
1013414,2019-04-29,2019-05-22,816,116
1013415,2016-05-09,2016-06-03,711,350
1013416,2015-12-05,2015-12-16,386,832
1013417,2014-11-22,2014-12-19,848,726
1013418,2019-06-22,2019-06-24,149,377
1013419,2017-09-02,2017-09-24,477,891
1013420,2022-06-26,2022-07-01,948,136
1013421,2019-07-16,2019-08-07,673,242
1013422,2014-08-03,2014-08-21,314,499
1013423,2014-10-13,2014-10-26,329,493
1013424,2022-08-13,2022-09-02,581,691
1013425,2018-08-19,2018-08-28,730,295
1013426,2020-04-25,2020-05-04,980,399
1013427,2018-02-11,2018-03-07,146,646
1013428,2021-03-12,2021-03-13,81,762
1013429,2014-05-21,2014-05-31,834,889
1013430,2015-11-10,2015-12-06,164,932
1013431,2015-04-10,2015-04-17,614,373
1013432,2014-10-14,2014-11-11,983,507
1013433,2017-05-21,2017-05-31,721,344
1013434,2021-04-25,2021-05-04,821,202
1013435,2022-05-18,2022-05-24,471,321
1013436,2014-06-14,2014-07-10,467,799
1013437,2015-10-02,2015-10-31,216,918
1013438,2023-05-17,2023-06-15,266,375
1013439,2019-08-13,2019-08-29,407,561
1013440,2019-11-28,2019-12-14,82,254
1013441,2015-11-27,2015-12-25,715,739
1013442,2017-03-07,2017-03-07,252,76
1013443,2017-07-18,2017-08-14,225,547
1013444,2017-08-03,2017-08-06,622,869
1013445,2016-12-22,2016-12-27,405,677
1013446,2014-06-09,2014-06-17,127,155
1013447,2022-09-23,2022-10-13,901,780
1013448,2016-11-25,2016-12-24,717,836
1013449,2017-07-16,2017-07-31,794,63
1013450,2015-03-03,2015-03-14,305,90
1013451,2022-04-06,2022-04-14,925,240
1013452,2023-01-07,2023-02-01,356,345
1013453,2015-08-24,2015-09-04,337,788
1013454,2019-12-13,2020-01-09,46,42
1013455,2022-05-25,2022-06-21,755,278
1013456,2020-06-10,2020-06-22,127,688
1013457,2018-11-21,2018-11-21,642,965
1013458,2014-11-21,2014-11-30,29,432
1013459,2019-01-13,2019-01-31,567,453
1013460,2017-08-14,2017-09-06,139,738
1013461,2023-05-01,2023-05-15,920,991
1013462,2017-05-17,2017-05-30,511,898
1013463,2020-03-25,2020-04-15,439,949
1013464,2018-01-31,2018-01-31,588,327
1013465,2019-01-23,2019-02-21,223,309
1013466,2018-11-16,2018-11-29,8,366
1013467,2023-11-08,2023-11-24,15,937
1013468,2018-12-19,2019-01-12,930,840
1013469,2019-05-16,2019-05-30,633,768
1013470,2019-10-12,2019-10-22,113,48
1013471,2020-01-22,2020-02-09,498,68
1013472,2021-01-07,2021-01-16,466,730
1013473,2016-11-13,2016-12-10,258,98
1013474,2023-04-10,2023-05-06,553,819
1013475,2021-02-07,2021-02-09,339,412
1013476,2015-03-13,2015-03-20,228,408
1013477,2020-11-28,2020-12-05,561,506
1013478,2017-12-04,2017-12-26,883,287
1013479,2014-08-15,2014-09-07,981,501
1013480,2019-03-18,2019-04-13,502,127
1013481,2014-11-21,2014-12-14,428,137
1013482,2015-03-29,2015-03-29,128,779
1013483,2019-05-23,2019-06-05,331,636
1013484,2018-07-01,2018-07-26,804,114
1013485,2023-03-18,2023-03-31,450,620
1013486,2019-07-11,2019-07-21,316,933
1013487,2021-10-14,2021-11-11,491,804
1013488,2021-11-25,2021-12-19,153,201
1013489,2014-07-15,2014-07-17,560,762
1013490,2018-01-08,2018-01-14,475,289
1013491,2015-03-02,2015-03-09,411,391
1013492,2017-08-20,2017-09-18,382,208
1013493,2015-09-27,2015-10-06,320,917
1013494,2015-02-23,2015-03-18,142,15
1013495,2023-08-17,2023-08-28,170,565
1013496,2020-03-03,2020-03-18,351,758
1013497,2014-12-10,2014-12-31,81,177
1013498,2020-07-16,2020-07-31,411,218
1013499,2016-12-10,2016-12-14,90,630
1013500,2023-10-05,2023-10-31,15,555
1013501,2018-06-11,2018-06-30,998,884
1013502,2019-01-16,2019-01-19,720,467
1013503,2015-01-05,2015-01-13,370,991
1013504,2014-07-24,2014-08-18,622,360
1013505,2014-10-23,2014-11-17,859,904
1013506,2015-12-06,2015-12-16,498,518
1013507,2021-01-13,2021-01-17,345,727
1013508,2017-06-09,2017-06-22,761,859
1013509,2020-07-23,2020-07-28,560,676
1013510,2020-01-11,2020-01-25,181,540
1013511,2023-07-02,2023-07-24,751,456
1013512,2022-05-30,2022-06-16,764,939
1013513,2018-05-12,2018-05-16,458,630
1013514,2022-05-01,2022-05-21,139,996
1013515,2017-06-01,2017-06-18,96,430
1013516,2015-03-11,2015-04-08,394,385
1013517,2018-08-02,2018-08-19,760,761
1013518,2020-04-20,2020-05-19,286,380
1013519,2019-07-30,2019-07-31,900,157
1013520,2020-12-22,2020-12-23,894,630
1013521,2017-08-05,2017-08-08,477,186
1013522,2015-10-03,2015-10-11,409,503
1013523,2016-12-26,2017-01-14,554,268
1013524,2018-02-28,2018-03-25,267,544
1013525,2019-04-08,2019-04-15,902,406
1013526,2017-11-17,2017-11-22,903,994
1013527,2016-07-28,2016-08-10,54,858
1013528,2022-04-21,2022-05-01,717,184
1013529,2023-08-14,2023-08-23,593,990
1013530,2019-12-18,2020-01-15,730,288
1013531,2014-06-15,2014-07-12,949,759
1013532,2018-11-06,2018-11-09,605,232
1013533,2021-05-31,2021-06-13,10,762
1013534,2016-01-22,2016-01-24,102,135
1013535,2022-10-11,2022-11-02,319,311
1013536,2023-09-30,2023-10-02,646,449
1013537,2018-09-24,2018-10-23,543,803
1013538,2022-03-13,2022-03-19,452,394
1013539,2022-04-07,2022-05-02,713,649
1013540,2020-02-16,2020-03-03,990,265
1013541,2022-10-27,2022-11-24,514,655
1013542,2023-02-01,2023-02-03,852,402
1013543,2022-01-24,2022-02-20,133,436
1013544,2019-07-20,2019-07-27,886,902
1013545,2020-07-23,2020-08-05,155,28
1013546,2022-03-07,2022-03-11,812,393
1013547,2017-02-13,2017-03-09,43,287
1013548,2014-10-18,2014-11-15,643,936
1013549,2019-12-20,2019-12-23,83,359
1013550,2020-09-21,2020-09-22,471,366
1013551,2022-04-11,2022-04-29,636,837
1013552,2016-10-07,2016-10-30,283,264
1013553,2020-03-29,2020-04-26,957,323
1013554,2016-03-31,2016-04-23,582,904
1013555,2016-07-10,2016-07-24,865,13
1013556,2023-05-26,2023-06-05,192,503
1013557,2023-07-28,2023-08-24,189,16
1013558,2015-04-02,2015-04-02,366,630
1013559,2015-04-14,2015-04-28,881,131
1013560,2020-12-18,2020-12-24,514,335
1013561,2019-06-13,2019-07-02,766,114
1013562,2018-10-29,2018-11-26,139,398
1013563,2020-08-28,2020-09-05,477,320
1013564,2014-08-04,2014-08-29,182,216
1013565,2021-09-11,2021-09-28,527,861
1013566,2021-08-20,2021-09-16,106,977
1013567,2023-04-23,2023-05-21,434,516
1013568,2014-09-09,2014-09-29,367,519
1013569,2022-08-12,2022-09-04,619,737
1013570,2019-07-29,2019-08-16,479,298
1013571,2021-01-15,2021-02-03,7,536
1013572,2020-01-09,2020-01-22,811,444
1013573,2015-11-23,2015-12-17,251,951
1013574,2020-11-02,2020-11-25,847,130
1013575,2021-11-16,2021-12-05,395,992
1013576,2022-07-17,2022-08-07,150,863
1013577,2017-08-29,2017-09-26,471,618
1013578,2021-12-17,2021-12-26,34,844
1013579,2015-12-23,2016-01-15,791,109
1013580,2015-07-30,2015-08-18,331,736
1013581,2018-05-06,2018-05-20,960,629
1013582,2018-03-13,2018-04-10,127,535
1013583,2021-11-13,2021-12-10,257,939
1013584,2017-01-24,2017-02-19,122,752
1013585,2017-11-25,2017-11-30,655,509
1013586,2022-06-21,2022-07-08,226,870
1013587,2019-05-16,2019-06-02,300,662
1013588,2021-10-30,2021-11-26,428,475
1013589,2018-03-21,2018-03-23,421,425
1013590,2022-08-12,2022-09-06,941,341
1013591,2015-08-20,2015-09-06,554,291
1013592,2023-10-17,2023-10-27,581,588
1013593,2016-03-26,2016-04-06,929,399
1013594,2023-10-14,2023-10-29,107,955
1013595,2023-06-14,2023-07-08,745,685
1013596,2020-10-03,2020-10-03,132,154
1013597,2017-07-24,2017-08-13,446,777
1013598,2015-08-11,2015-08-29,904,531
1013599,2021-02-16,2021-03-17,618,983
1013600,2022-09-13,2022-10-06,376,935
1013601,2023-04-27,2023-05-16,120,608
1013602,2023-08-08,2023-09-05,944,699
1013603,2017-03-20,2017-03-26,507,200
1013604,2019-11-26,2019-12-05,403,320
1013605,2016-08-19,2016-09-05,202,959
1013606,2019-11-01,2019-11-06,726,877
1013607,2014-09-28,2014-09-29,843,38
1013608,2016-11-08,2016-11-29,114,27
1013609,2014-09-17,2014-10-02,810,612
1013610,2023-08-24,2023-08-29,141,948
1013611,2019-09-27,2019-10-09,360,712
1013612,2020-08-31,2020-09-16,704,309
1013613,2020-05-28,2020-06-16,538,177
1013614,2019-12-03,2020-01-01,984,149
1013615,2017-11-19,2017-12-05,967,602
1013616,2017-10-22,2017-10-26,324,334
1013617,2019-09-19,2019-09-21,92,661
1013618,2018-01-16,2018-01-30,505,333
1013619,2015-06-12,2015-06-20,662,917
1013620,2018-05-18,2018-06-06,532,910
1013621,2020-01-06,2020-01-06,506,627
1013622,2020-09-25,2020-10-23,454,79
1013623,2020-06-16,2020-07-15,751,304
1013624,2021-10-16,2021-10-28,155,576
1013625,2022-09-22,2022-10-06,788,616
1013626,2021-03-08,2021-04-02,701,212
1013627,2017-07-28,2017-08-16,672,856
1013628,2023-07-02,2023-07-13,402,78
1013629,2016-05-07,2016-05-21,906,540
1013630,2015-03-05,2015-03-17,864,906
1013631,2016-11-12,2016-12-11,794,283
1013632,2020-12-24,2021-01-21,234,344
1013633,2022-05-23,2022-06-16,437,791
1013634,2021-05-12,2021-05-26,507,770
1013635,2020-12-30,2021-01-16,561,483
1013636,2021-06-18,2021-06-23,984,794
1013637,2019-11-27,2019-12-09,381,328
1013638,2019-02-01,2019-02-18,758,722
1013639,2019-01-19,2019-02-10,332,268
1013640,2019-12-19,2019-12-20,795,175
1013641,2016-03-06,2016-03-21,965,969
1013642,2016-11-25,2016-11-27,73,406
1013643,2021-05-12,2021-05-17,846,406
1013644,2014-06-25,2014-07-10,732,64
1013645,2019-06-23,2019-07-03,671,257
1013646,2019-05-27,2019-06-16,67,459
1013647,2022-08-16,2022-08-17,698,850
1013648,2020-01-25,2020-02-23,743,584
1013649,2021-12-07,2021-12-13,753,878
1013650,2016-07-13,2016-07-20,246,840
1013651,2022-11-19,2022-12-07,467,139
1013652,2023-05-02,2023-05-19,784,314
1013653,2017-05-12,2017-05-17,536,901
1013654,2014-10-23,2014-11-02,453,363
1013655,2017-08-10,2017-09-05,125,997
1013656,2023-04-26,2023-05-20,31,2
1013657,2017-03-23,2017-04-05,949,326
1013658,2023-11-05,2023-11-05,745,916
1013659,2019-10-13,2019-10-14,682,985
1013660,2014-12-22,2014-12-30,818,419
1013661,2018-04-22,2018-05-14,844,384
1013662,2022-05-23,2022-06-14,391,862
1013663,2017-07-22,2017-07-31,296,27
1013664,2023-10-17,2023-11-12,972,932
1013665,2017-06-21,2017-07-14,805,290
1013666,2018-11-07,2018-11-21,761,120
1013667,2019-11-24,2019-11-27,540,352
1013668,2016-01-19,2016-01-25,334,835
1013669,2014-05-30,2014-06-20,982,107
1013670,2022-12-08,2022-12-19,592,237
1013671,2021-09-30,2021-10-27,257,588
1013672,2014-08-20,2014-09-03,402,571
1013673,2021-05-22,2021-05-25,538,559
1013674,2023-05-06,2023-05-29,884,885
1013675,2019-09-09,2019-09-28,110,64
1013676,2018-04-14,2018-05-11,615,439
1013677,2017-11-08,2017-12-06,639,222
1013678,2017-07-04,2017-07-22,300,27
1013679,2022-05-28,2022-06-21,940,427
1013680,2019-06-11,2019-06-16,763,507
1013681,2022-01-12,2022-02-02,913,80
1013682,2015-10-10,2015-11-06,191,923
1013683,2020-08-21,2020-09-10,483,435
1013684,2015-08-12,2015-09-06,261,753
1013685,2014-09-25,2014-09-30,424,933
1013686,2014-09-06,2014-09-23,789,812
1013687,2023-06-04,2023-07-03,1,246
1013688,2015-12-28,2016-01-06,451,584
1013689,2016-03-31,2016-04-27,241,836
1013690,2022-01-20,2022-01-20,445,517
1013691,2018-02-03,2018-02-22,505,86
1013692,2022-11-26,2022-12-01,352,952
1013693,2021-08-06,2021-08-26,257,506
1013694,2023-02-02,2023-03-01,186,46
1013695,2018-06-23,2018-07-13,994,509
1013696,2015-08-26,2015-08-28,508,696
1013697,2020-02-14,2020-03-06,609,167
1013698,2021-05-08,2021-06-05,658,321
1013699,2022-07-16,2022-08-10,923,445
1013700,2018-06-16,2018-06-18,414,150
1013701,2016-03-28,2016-04-20,307,957
1013702,2014-12-18,2015-01-11,188,919
1013703,2020-04-28,2020-05-12,645,707
1013704,2022-10-19,2022-10-28,45,631
1013705,2018-02-17,2018-02-22,134,277
1013706,2015-02-24,2015-03-15,132,655
1013707,2023-09-17,2023-10-01,436,506
1013708,2022-06-24,2022-07-14,518,554
1013709,2020-08-03,2020-08-18,279,77
1013710,2020-08-14,2020-08-25,117,680
1013711,2020-12-27,2020-12-27,976,883
1013712,2023-06-07,2023-06-17,209,826
1013713,2014-07-06,2014-07-09,564,761
1013714,2016-10-16,2016-11-03,175,477
1013715,2017-05-29,2017-06-18,102,527
1013716,2021-11-21,2021-12-14,930,548
1013717,2022-11-23,2022-12-21,904,726
1013718,2015-09-22,2015-10-17,341,403
1013719,2014-12-31,2015-01-15,645,750
1013720,2014-08-29,2014-09-14,769,340
1013721,2022-12-16,2022-12-19,394,112
1013722,2014-06-27,2014-07-03,66,180
1013723,2018-10-08,2018-10-21,773,404
1013724,2022-04-09,2022-04-26,436,102
1013725,2020-09-10,2020-09-18,182,122
1013726,2014-10-10,2014-10-10,245,450
1013727,2020-04-28,2020-04-29,591,576
1013728,2015-07-11,2015-07-12,552,860
1013729,2020-09-01,2020-09-23,25,658
1013730,2018-11-21,2018-12-05,554,251
1013731,2018-09-25,2018-10-07,577,169
1013732,2019-12-14,2020-01-12,673,346
1013733,2014-12-16,2014-12-21,36,521
1013734,2019-11-22,2019-12-09,893,783
1013735,2017-03-27,2017-04-10,257,432
1013736,2015-09-03,2015-09-05,62,667
1013737,2014-09-23,2014-10-06,855,730
1013738,2019-11-17,2019-12-13,717,786
1013739,2021-02-15,2021-03-09,310,383
1013740,2016-01-20,2016-02-06,550,349
1013741,2017-12-15,2017-12-21,439,108
1013742,2019-09-02,2019-09-29,504,380
1013743,2019-09-08,2019-09-16,291,286
1013744,2018-09-14,2018-10-03,687,106
1013745,2020-09-08,2020-10-06,405,264
1013746,2022-02-07,2022-03-08,603,977
1013747,2022-06-10,2022-06-29,968,833
1013748,2021-09-11,2021-09-22,703,172
1013749,2019-06-13,2019-07-02,397,367
1013750,2016-05-23,2016-06-12,502,420
1013751,2016-07-09,2016-07-17,293,697
1013752,2019-09-19,2019-10-01,692,320
1013753,2017-07-06,2017-07-12,34,385
1013754,2022-07-06,2022-07-08,182,317
1013755,2018-02-14,2018-02-15,42,98
1013756,2023-02-16,2023-03-07,348,854
1013757,2018-01-04,2018-01-06,239,520
1013758,2017-03-12,2017-04-01,995,96
1013759,2015-04-15,2015-05-12,39,902
1013760,2017-02-06,2017-02-08,320,25
1013761,2016-09-26,2016-10-14,679,980
1013762,2023-09-16,2023-10-04,396,441
1013763,2015-08-05,2015-08-16,738,261
1013764,2021-03-26,2021-04-06,350,195
1013765,2019-06-17,2019-06-25,126,369
1013766,2023-05-06,2023-05-29,519,858
1013767,2015-12-11,2015-12-18,749,44
1013768,2020-12-13,2021-01-09,413,407
1013769,2020-05-12,2020-05-31,343,933
1013770,2016-02-23,2016-03-15,82,46
1013771,2015-03-02,2015-03-15,326,235
1013772,2017-10-12,2017-10-14,73,910
1013773,2014-10-04,2014-10-24,298,138
1013774,2023-02-03,2023-02-12,470,545
1013775,2022-04-30,2022-05-11,652,40
1013776,2014-07-29,2014-08-22,203,152
1013777,2015-12-02,2015-12-09,184,176
1013778,2014-12-07,2014-12-19,88,389
1013779,2020-08-03,2020-08-31,586,784
1013780,2015-10-29,2015-11-24,149,226
1013781,2022-03-24,2022-03-25,733,349
1013782,2023-01-03,2023-01-22,962,113
1013783,2017-07-10,2017-07-11,510,790
1013784,2019-07-06,2019-08-01,351,458
1013785,2020-11-22,2020-12-05,267,637
1013786,2017-10-15,2017-11-02,473,475
1013787,2022-04-07,2022-04-25,776,993
1013788,2020-01-18,2020-02-11,678,230
1013789,2015-04-02,2015-04-05,541,959
1013790,2021-11-08,2021-11-17,61,920
1013791,2020-12-17,2021-01-04,214,239
1013792,2017-07-18,2017-07-27,832,682
1013793,2018-01-22,2018-02-06,254,638
1013794,2020-02-28,2020-03-07,600,872
1013795,2020-03-10,2020-03-25,94,9
1013796,2015-08-01,2015-08-11,104,436
1013797,2015-07-20,2015-07-25,464,945
1013798,2021-02-13,2021-02-24,857,802
1013799,2017-02-10,2017-03-05,806,623
1013800,2018-05-31,2018-06-25,45,203
1013801,2019-04-19,2019-05-14,257,395
1013802,2019-02-08,2019-02-26,296,937
1013803,2016-05-27,2016-05-31,892,306
1013804,2017-05-08,2017-05-28,643,226
1013805,2018-09-13,2018-09-18,887,267
1013806,2019-09-15,2019-10-01,854,699
1013807,2023-06-10,2023-06-19,460,595
1013808,2018-08-19,2018-09-08,842,587
1013809,2019-03-14,2019-04-03,940,690
1013810,2021-10-30,2021-11-04,910,554
1013811,2022-11-24,2022-12-15,106,896
1013812,2016-05-04,2016-05-11,444,254
1013813,2023-05-25,2023-06-15,381,460
1013814,2015-10-03,2015-10-12,157,948
1013815,2023-09-26,2023-10-04,586,150
1013816,2020-03-20,2020-04-02,690,162
1013817,2021-06-14,2021-06-23,850,960
1013818,2021-08-14,2021-09-07,123,980
1013819,2021-03-03,2021-03-14,593,951
1013820,2014-07-14,2014-07-21,646,54
1013821,2018-05-22,2018-06-12,361,135
1013822,2018-05-04,2018-05-16,442,649
1013823,2018-01-09,2018-01-22,457,633
1013824,2023-01-01,2023-01-14,873,896
1013825,2020-10-30,2020-11-22,644,542
1013826,2018-01-15,2018-02-08,407,274
1013827,2017-03-22,2017-04-12,836,99
1013828,2020-06-18,2020-07-04,735,550
1013829,2019-05-17,2019-06-14,328,881
1013830,2022-02-14,2022-03-09,694,820
1013831,2014-05-18,2014-05-25,200,440
1013832,2019-05-03,2019-05-16,401,952
1013833,2019-06-02,2019-06-27,152,89
1013834,2021-12-11,2022-01-08,792,222
1013835,2018-12-06,2018-12-29,465,108
1013836,2023-02-19,2023-02-27,860,274
1013837,2017-09-06,2017-09-21,886,155
1013838,2018-11-24,2018-12-07,13,35
1013839,2015-09-05,2015-09-05,525,112
1013840,2016-08-02,2016-08-29,845,738
1013841,2020-12-27,2021-01-09,996,754
1013842,2015-11-25,2015-12-05,528,437
1013843,2015-03-29,2015-04-23,208,498
1013844,2021-05-24,2021-06-12,719,741
1013845,2016-04-24,2016-05-12,740,727
1013846,2014-08-24,2014-09-13,801,498
1013847,2015-02-28,2015-03-10,129,703
1013848,2017-02-24,2017-03-08,466,445
1013849,2022-06-23,2022-07-05,757,774
1013850,2021-05-10,2021-05-19,135,909
1013851,2023-10-04,2023-11-02,220,747
1013852,2015-01-27,2015-02-21,242,412
1013853,2015-05-27,2015-06-19,614,180
1013854,2019-02-17,2019-03-05,948,8
1013855,2015-12-12,2015-12-23,182,718
1013856,2023-01-29,2023-02-13,858,769
1013857,2018-04-15,2018-04-25,561,331
1013858,2022-01-23,2022-02-21,70,489
1013859,2018-09-23,2018-10-18,895,442
1013860,2020-03-28,2020-04-11,403,444
1013861,2017-08-12,2017-08-25,100,3
1013862,2023-06-10,2023-07-06,80,765
1013863,2018-04-23,2018-05-03,565,654
1013864,2014-10-17,2014-11-02,489,897
1013865,2015-12-04,2015-12-07,710,743
1013866,2015-03-07,2015-03-17,192,869
1013867,2022-08-16,2022-08-21,418,919
1013868,2023-04-09,2023-04-14,140,606
1013869,2019-10-06,2019-10-10,20,576
1013870,2019-05-09,2019-05-29,130,9
1013871,2015-09-22,2015-09-29,413,229
1013872,2015-02-21,2015-03-03,922,860
1013873,2018-01-03,2018-01-20,954,494
1013874,2014-09-19,2014-10-16,363,987
1013875,2020-04-08,2020-04-09,596,568
1013876,2023-09-05,2023-09-18,114,724
1013877,2020-08-04,2020-08-16,458,155
1013878,2018-12-01,2018-12-12,635,500
1013879,2020-05-04,2020-05-27,845,887
1013880,2014-05-28,2014-06-15,601,963
1013881,2015-10-12,2015-10-28,325,820
1013882,2014-10-03,2014-11-01,140,858
1013883,2022-12-31,2023-01-01,942,431
1013884,2017-09-21,2017-10-05,567,709
1013885,2018-05-02,2018-05-29,349,983
1013886,2021-01-23,2021-02-10,929,293
1013887,2017-11-04,2017-11-10,240,428
